-88543.60216387,[-50998.39122464],[-67348.29774579]
-44929.28714939,[ 83342.35416752],[-67639.7163319]
 99583.3067049,[ 83366.81378417],[-21987.30462852]
-76002.54616636,[ 640.24273527],[ 31025.08912911]
 78142.98740065,[ 65366.63093129],[-1235.62512733]
 16776.96830328,[-72314.81316338],[ 2339.95573843]
-43472.14774201,[ 31005.18393988],[ 44990.04174262]
 62251.63853058,[ 51083.30871283],[-99479.41771651]
-90844.47939627,[ 97162.01388258],[ 72321.21023396]
-12413.65528219,[-70481.47928496],[-88111.53171763]
 83679.14960885,[ 96097.45072006],[-95155.48482073]
-69243.44549766,[-69493.53988273],[-6577.03164198]
 10820.25606561,[ 33803.64597126],[ 10277.78708536]
-56888.53179794,[-45872.39558159],[ 41928.92726197]
-3367.17624729,[ 91163.61385362],[ 68012.407497]
-90465.00734925,[-75079.31329114],[-82849.11427938]
-98710.81595014,[-66243.57000254],[ 66395.5408106]
-12492.30790453,[-31237.50978995],[-16020.94176456]
-67775.96348481,[ 99300.24432617],[-26113.34671667]
 34365.12197928,[ 63758.09536622],[-18121.95419794]
 90856.69725416,[-10002.35006435],[-31194.4571738]
-32545.38146638,[-23013.67378337],[-75417.07771094]
-18764.97713727,[ 88363.51231121],[-93864.65963933]
 20426.74757825,[-15253.59134319],[-3543.3464369]
-43057.22668744,[ 24199.99528017],[ 38535.62997147]
-96308.14749935,[ 38412.12878041],[ 50706.64568978]
-29778.65283345,[-3608.51256551],[-38032.20700057]
 40442.94843843,[ 35265.53701042],[-81407.17639464]
 83779.28975885,[ 25395.58226043],[ 49415.98359748]
 91550.58744757,[ 24093.10052372],[ 97983.35306866]
 74990.66280278,[ 90899.93791119],[-71603.2427828]
-86345.2146955,[ 95677.8859369],[ 63304.62163526]
 99417.69538075,[ 7863.53260752],[-96716.99914842]
-9635.27367852,[ 95917.69689678],[ 3351.9987583]
-63339.95139619,[ 91139.86076113],[ 67566.06650877]
-84556.90176513,[ 2326.93795938],[ 35562.97037099]
-94669.02381342,[ 87988.61720508],[ 26661.42847237]
 46569.42419986,[-24720.61998508],[ 97945.04901626]
 45431.41837743,[ 51817.71578467],[-58330.66800977]
 62333.0283552,[-76007.65082448],[-51294.94375357]
-25272.51015393,[-28725.53637631],[-54835.45766701]
-27427.24551936,[-59838.32832882],[ 99070.35361353]
 69977.91870575,[-17681.3835936],[ 96650.26598212]
 37095.8477724,[ 94692.99678849],[-40397.43750245]
-14126.42292481,[ 98312.17480557],[-40397.18955601]
-15021.88873213,[ 29379.78292366],[ 28880.0964695]
-35253.17363788,[-87265.85716021],[-15912.83440151]
 62946.58299516,[ 92601.89088348],[-26901.49737483]
-3494.41051556,[-46478.95542041],[ 57836.33708787]
-84971.07635141,[-91377.20766297],[-26988.63305684]
 89251.60303278,[ 68616.03961194],[ 27271.93534953]
 13743.60654466,[-99404.97584369],[ 90316.03173559]
-43499.05452832,[ 84022.23922768],[ 55279.32563543]
 13116.02735451,[-58537.83095411],[-16851.6704204]
 73187.61866508,[ 89134.84719489],[ 34170.42721799]
-3399.55254621,[ 84036.25169858],[-76763.73408187]
-82314.83694284,[ 13181.37563644],[ 35546.14799273]
-25598.60542681,[ 99765.9274381],[-65055.99032677]
 2852.25362288,[ 14380.78872251],[ 72924.51421419]
 52176.57821601,[ 92692.70908568],[-32780.37969623]
-57684.39763389,[ 78617.83720237],[-59247.88143666]
 89731.6787651,[-56405.27598894],[ 42925.10080233]
-79548.55545165,[ 18548.01357904],[ 32413.94286373]
-27852.93051948,[-16285.85084337],[ 33214.94847386]
 68420.17914971,[-88782.05359612],[ 34478.99228765]
-23710.27199854,[ 81349.70706754],[ 15332.86297278]
 3244.25240448,[ 63909.09106442],[-19469.9061647]
-7845.23379353,[-46077.71316106],[ 46781.38479943]
-90303.33092225,[-60136.9408709],[-72470.83244398]
 35228.17046363,[-17788.24890825],[-58081.76027982]
 44830.15299112,[-47306.53786602],[ 33093.105838]
 8837.13245644,[-29065.60510757],[-98993.61359121]
-36728.66278738,[-499.35762836],[ 97651.96294243]
 16455.30592556,[-8454.92467226],[ 8499.87924695]
-38036.57519333,[ 71498.05284698],[-4108.30243767]
 14237.10660014,[ 43064.03868903],[ 37902.73367316]
-59807.44282119,[-90111.66911761],[ 55209.96155887]
 37595.7903298,[-36876.04597866],[ 75263.94519717]
 56990.98119198,[ 70405.61250133],[-85698.70090549]
 70219.80068559,[-48913.94588372],[-55019.71856212]
 67166.20840304,[-16417.38960405],[-22341.00951623]
-94933.05979846,[ 44003.44715812],[-18988.02589765]
-84833.10612146,[-11848.83943884],[ 45296.94867019]
 92320.57778306,[ 9934.94349636],[-52640.78759161]
-51411.63578885,[ 26411.39090456],[-12843.53920813]
 38458.72254533,[-32594.91013493],[ 4894.63933235]
 67272.65441764,[ 61981.69493933],[-50478.41888128]
 37499.23889948,[-32846.70265558],[ 54815.33275091]
-49566.99025459,[ 96109.73718394],[-4454.41066332]
 17786.66247694,[ 64699.07482331],[-70698.15440227]
 39853.41726807,[ 606.04353278],[-24636.32828464]
 76073.29718957,[-42677.66854752],[ 27059.67071174]
-99422.23442998,[ 70057.46355696],[ 6256.75730771]
-81666.32875322,[ 4098.43523549],[-78186.69124912]
 77755.39322786,[-28831.81537265],[-97473.6490692]
 73068.16337159,[ 4627.43310726],[-54125.00388642]
 93222.22363936,[-35399.10927234],[ 13759.61248007]
 96477.76069161,[-61352.89779402],[ 11118.71729036]
 1845.89871571,[-15464.70842235],[-97258.94953671]
 33823.18637164,[ 97820.28209944],[-3619.09392687]
 51955.45124738,[-42105.98696853],[ 9047.46760956]
 66303.55887057,[ 78973.41373042],[ 97622.47167739]
-21082.43048778,[-37379.212006],[-84415.15941133]
-49228.3237953,[ 40973.27831205],[-53648.60198137]
-54511.82561246,[-7501.52479619],[-99533.80754871]
-71478.07938792,[-93366.02816977],[-15345.56348691]
 96232.28875766,[ 54442.14520704],[-85161.28520405]
-66907.81993521,[ 81672.04752734],[-28671.2985134]
 39689.61325851,[-24047.38571474],[-36560.79872755]
-61198.54953678,[-93973.82448793],[-81492.75327101]
 85998.19132227,[-78723.13500301],[ 84247.93303056]
 43243.52761123,[-22351.76678121],[-17355.67195536]
-75806.38405299,[ 63983.21750154],[-95195.51680442]
-86878.88389459,[-85428.01471805],[-36285.0227709]
 30736.30626002,[-17712.8994487],[ 86232.11865531]
-61784.34369344,[-50898.176576],[ 92599.32294271]
 48670.44343394,[-17697.85256828],[ 20477.01720538]
-87350.89534771,[ 25116.53245414],[ 39590.91562843]
 2640.83383701,[ 58281.32110906],[ 13456.88633787]
 51402.53873026,[ 79034.67916196],[ 93029.90979769]
-91592.99298196,[ 81380.11326929],[-24726.73169537]
-60661.40272996,[-93129.03207785],[-77413.43803251]
-11598.14525087,[ 2172.26366588],[-21852.68311865]
 7928.69195109,[ 41897.68923264],[ 65742.29323148]
 89461.85897419,[-24359.94913149],[-66826.81528567]
 30739.07247679,[-74592.42701325],[ 34670.27819383]
-70073.64539978,[ 43477.19851086],[ 93679.07010817]
 90403.95585593,[-86249.82342083],[-2376.69541951]
 99531.55430688,[ 15907.29207845],[-83697.28830428]
-86630.93763949,[-32291.77362886],[-9076.68665573]
 88921.27358169,[-32318.34734445],[-35285.49789481]
-23728.58034362,[ 82058.02778624],[ 98322.48763788]
 17662.4353658,[ 970.96873351],[ 82916.67874435]
 14772.86702546,[-67509.96313036],[-56225.41985555]
-22435.40674016,[ 49776.76645123],[-68056.49219681]
 22305.03579289,[ 91990.56741056],[-44468.91366685]
 21722.02650071,[ 8357.67900018],[ 84379.87625538]
 86483.06297343,[ 54058.53341889],[ 15574.44327241]
 56941.82754163,[ 88413.63774838],[ 78975.69214112]
 98190.22415329,[-58539.02590081],[-41179.1517349]
-36868.42397915,[-65799.17170996],[ 2725.92373276]
 91750.17507534,[ 35311.46016396],[ 69737.63816388]
-19019.56158019,[-78852.97413366],[-23533.61179837]
-44481.75310922,[ 58008.7362822],[ 50582.02716669]
 86796.06039597,[ 70520.45263992],[-32620.17712842]
-26144.38044821,[-7032.78917345],[ 66957.82238271]
-75413.79101159,[-47717.1610094],[-92657.99138742]
 81220.36624582,[ 64665.13450165],[ 17648.59647567]
 18493.61710625,[-56697.83596079],[ 92752.82712522]
-15905.23605559,[-61325.66700083],[-99521.76590507]
-85217.07562511,[ 85288.89139505],[ 4730.8825291]
-97794.09022431,[ 58501.64052704],[-65206.04225714]
 17978.97030891,[ 66636.3840885],[-60984.27670742]
-80046.52024015,[-63331.88059636],[ 96691.19009889]
 903.3205463,[-30812.16113126],[-95839.56889184]
-27281.85391684,[ 11683.5935668],[-80451.01688999]
-74040.52175895,[-85910.71191445],[-89800.23880201]
 85149.95816441,[ 84032.95806009],[ 59867.61446344]
 89585.79873067,[-85915.44872843],[-69486.54929721]
 61562.9989129,[ 53990.63402916],[-69276.74788601]
-20222.49887631,[ 31774.84390038],[ 32370.26931705]
-62891.87572945,[-29108.36469116],[-75450.26966734]
-33799.04386252,[ 69594.12193966],[-37751.9364606]
-51401.46463706,[-72237.69048484],[-59011.67814598]
-99899.33430382,[ 87969.08879162],[-27063.1164901]
 41493.53068958,[ 68042.44585783],[ 33497.23277531]
-7603.75146911,[-798.08359563],[ 30221.55479271]
-45497.48615578,[ 76346.37206447],[-40851.89404836]
-66830.91282867,[-73800.52942671],[ 38972.51319153]
 90571.39189263,[-7620.30323333],[ 58724.17117872]
 87343.0489717,[ 6732.4596045],[ 5496.45502732]
 98329.07564585,[-9888.98437798],[ 45556.94186264]
-15311.28994123,[-3110.74548097],[ 90384.64665897]
 77497.35550639,[-88598.85638914],[ 70680.49712426]
-22973.51660204,[-17228.65056384],[ 67311.06846469]
 25641.63062198,[-38275.79900787],[ 84010.70923393]
 66954.62936426,[-90788.32871296],[-69492.56931914]
-62794.19794214,[-47628.55446541],[ 61635.96447854]
 38559.22553057,[-4338.79343633],[-39970.95650454]
 58361.90556185,[-32019.42377102],[ 1072.08596573]
-1607.74623847,[-53254.79378526],[-50311.14318371]
 83953.2411438,[ 90081.63431678],[ 78339.03882003]
 74282.60755926,[ 80682.71460244],[ 36828.87535869]
 12810.04810858,[-66111.80649714],[-1600.21380008]
 19589.4249039,[ 53893.04916539],[ 20839.90117759]
 96071.93871941,[-46301.24171318],[-94530.67820642]
 46352.74782824,[ 58167.55376788],[ 5125.77506902]
-20213.21281251,[-95605.06041638],[-51648.01130987]
 20765.36063429,[ 84009.83066442],[ 28134.70168937]
 9915.00464048,[-64444.3245597],[-85923.96340508]
-57214.04333325,[-25632.98975001],[ 39865.37344057]
-78158.61941935,[-77135.34887124],[-27262.313383]
 53721.88905476,[ 76263.65437483],[-30889.18827887]
-779.74698317,[-87991.05697175],[ 67272.3248989]
 38543.25789152,[-28845.69271881],[-19643.35979965]
-76141.1184654,[ 26541.53068885],[ 46889.44703642]
-67607.84171974,[ 40482.91271107],[-56489.58102722]
-11910.39401817,[-17218.46040592],[ 44722.87341107]
 79921.38748066,[-68386.1443163],[ 75783.61083018]
 91222.66265384,[ 9539.46022021],[ 73585.83908752]
-49937.48897315,[ 29430.12222275],[ 93420.43709193]
-80778.78818433,[ 66111.66936679],[ 55069.25845089]
 21468.02791383,[ 426.10253603],[ 48936.21085362]
-32327.76668331,[-55058.54863438],[-66561.09528028]
 84090.35931026,[-82565.67446803],[ 92328.51456713]
-49671.36655321,[-67520.01079016],[ 51993.33911554]
-32950.74232743,[-46838.47834031],[ 31.28558762]
 93863.77995485,[-65186.05823752],[-4963.09076091]
 74142.33858142,[ 79346.80886116],[ 40444.21256537]
-57680.36971104,[ 43023.16822283],[-18143.14781379]
 67805.46930123,[ 44257.76021726],[ 68445.69405813]
-69054.47130632,[ 66358.052924],[ 58128.15976116]
 88113.66215697,[ 75576.71621262],[-8019.01978239]
-55263.34817926,[ 55595.0630742],[-13424.23351697]
-1959.8396638,[ 2666.30960773],[-97227.69266363]
-31499.91697516,[ 41201.88036659],[-32138.47181638]
 94883.06563217,[-22934.49253388],[ 91233.24499127]
-12558.73386042,[-11630.81203468],[-69175.3099862]
 6379.966737,[-64286.73499985],[ 66100.59674838]
 49212.61714734,[-934.9248109],[-12639.68861492]
-42520.70704481,[ 5664.58146121],[ 35783.2193262]
-30672.13759657,[-20816.05450422],[-48304.15513386]
 31269.81719183,[ 40897.0942767],[-99630.48727789]
 55798.8750661,[ 61497.29760208],[-7023.28990068]
-81793.65583379,[ 71601.61713159],[-80123.17829668]
 6147.89035254,[-96619.52018321],[ 43525.20766713]
 76713.39304321,[-40389.31275891],[ 88506.14225501]
 31014.04779161,[ 75327.39906633],[-11951.79160618]
 51319.3420315,[-96524.83770153],[-79618.37636991]
 33341.46238232,[ 29832.96843379],[ 26547.67001994]
 78453.23032279,[-87279.50082757],[-89995.08916938]
-25517.53912418,[ 8540.91541305],[ 48719.26894927]
 21074.37073111,[ 91025.84958909],[ 32077.64274014]
 36397.07855541,[ 5989.90082778],[ 2895.28750972]
-63020.4807033,[ 28763.16364595],[-9682.3628426]
-89505.47556522,[ 45602.16791417],[ 80519.26723364]
 17551.23768099,[ 4364.38834218],[-71983.20498189]
-79713.34730934,[-56636.67247204],[-48466.9179514]
 96246.85887188,[-75915.04694013],[-77824.55457007]
-11887.49786403,[ 50507.4979231],[ 69103.17221358]
 46858.65685328,[-28290.10852892],[-68674.51927289]
 53770.25054162,[-43198.77166311],[-43083.7156255]
-7958.6004963,[ 65481.6358905],[-5448.61734517]
-76438.32897949,[ 53015.90962226],[ 33487.49460807]
-67467.69975713,[-15261.23035949],[-3640.70935223]
-44850.27866857,[-98475.50295335],[-44491.48982004]
-3208.86688388,[-47701.48143493],[ 38005.01252728]
-974.47032481,[-35515.08409562],[ 72308.54717324]
 2366.16245187,[-82465.65037027],[-21937.95360427]
-65346.34266014,[-21435.68975859],[ 48936.79537982]
-41392.65954059,[-48949.85262846],[-62268.14089105]
-77973.74985404,[ 63052.39030104],[ 32181.28877331]
-43755.55175875,[ 25344.13314257],[-54193.32067485]
 46674.95600358,[ 86777.14068826],[-21789.70326131]
 82359.98302021,[-49974.42302808],[ 57594.07192281]
 56725.51139317,[ 10688.06987525],[ 91895.37709184]
 61311.5477022,[ 93846.6893157],[ 1191.04619805]
-77877.71042466,[-61380.41044786],[ 83804.11475171]
 33427.34245477,[-10494.69852877],[ 39718.2333926]
-26536.43220902,[ 38917.28801232],[-92806.95722785]
 92504.7027796,[-80123.42864887],[-62654.9243342]
-85242.81691461,[-93791.39889854],[ 42910.38690273]
 50908.58313474,[-115.66596418],[ 23937.04881555]
 68782.81585763,[-23928.45507565],[ 86314.75001305]
-69183.96186068,[-94071.75806596],[-36733.50720196]
 23129.22778684,[ 32611.79267924],[-37936.41807065]
 9266.64874494,[ 79743.95522314],[ 76301.15215084]
-35634.43883359,[ 90266.70764765],[ 66733.15860602]
 27381.07380354,[ 40295.10608563],[ 8862.3932571]
 23299.39698331,[-8912.73407763],[ 78713.3751949]
-52274.88699755,[-36408.79870163],[-25516.03340549]
-3935.77543335,[ 58130.07062308],[ 13420.18436997]
-347.49862392,[ 18174.82227886],[-39650.98244507]
 55135.45240432,[-24991.76570432],[-72444.21211419]
 12440.36685183,[-88504.87460488],[ 6774.94392047]
 11910.12161818,[ 6444.84618092],[ 40363.01189873]
-86136.61455616,[ 35013.91746352],[-92937.49425295]
-87467.09493609,[ 95293.13313083],[ 46668.95574583]
-58870.20442217,[-19515.8013984],[-46710.36663943]
 76323.16432457,[-20790.0027497],[ 97578.41624697]
-22842.36656711,[ 57663.02342899],[ 49829.2810454]
-66445.82190754,[-78036.09497492],[-12437.74916272]
 35919.90283425,[ 29483.67225663],[ 86690.37360276]
 77236.79038834,[-23145.09540695],[-57046.63467938]
-81635.43899552,[-69541.36201003],[-55407.25283363]
 66575.46439496,[-2475.17428043],[ 1882.40399329]
-4387.36622732,[ 98686.81987314],[ 48104.37614266]
 94549.57920722,[ 54118.5735691],[-39048.27471145]
-40595.78292084,[ 4088.62912102],[-51172.08026225]
 98094.7029939,[ 89408.59097278],[ 74344.40067872]
 4113.96524899,[-60545.97808832],[-19572.57338432]
 47366.28749964,[-15352.17261764],[ 48620.97442532]
-98088.78168169,[-85810.15089123],[ 96721.93761841]
 6054.97840158,[ 178.09875862],[ 98226.78780612]
 40468.06163061,[-58702.19442499],[ 11536.86294024]
-54071.61581587,[ 40075.0575275],[-5078.54364224]
-48799.10763301,[-356.6461762],[ 606.95390552]
-74740.80581778,[ 57755.17335106],[ 32302.36755177]
-81236.38874128,[ 93166.98332211],[ 30078.82565177]
-4406.23031613,[ 40235.80695102],[-99202.75677236]
-27010.2805894,[ 86897.38008933],[-29665.23786063]
 47364.77262035,[-25177.2121502],[-15418.14496916]
-74386.83976598,[ 85840.29513833],[-57313.57603972]
-88282.52392386,[-31143.94737185],[-39607.22276523]
 63866.19252719,[ 68058.92184287],[ 12873.8487533]
-13783.96364726,[ 53649.37969374],[ 13048.77053479]
 87179.50912769,[-35182.55858309],[-41335.5975895]
-90975.70282514,[ 30443.2721564],[ 42295.00228862]
 83467.29721149,[-55980.05007813],[-34523.06486839]
-98387.04681025,[-54644.91422401],[ 79626.18455453]
-27905.3040366,[ 58009.46469104],[-18060.87363687]
-84271.02172645,[-88670.72463014],[-87091.68947391]
 55404.92756956,[ 33061.36739503],[ 21293.50763195]
-77945.06612401,[ 78449.27553687],[ 96261.96315686]
-10624.4032572,[ 35702.69854235],[-4586.48552493]
-58014.99850908,[ 91779.58993256],[ 31463.56417244]
-43232.31471888,[-14357.63235397],[-51783.33822711]
-95031.75697197,[-73558.84419887],[-97094.20907832]
-46430.23356471,[-28740.63117499],[ 65988.77083278]
-13803.93486669,[ 78911.66085086],[ 3420.53180177]
 28170.590146,[-72398.49903118],[-66412.48103172]
-28601.24987138,[-55715.20315193],[ 99202.27426348]
 71626.54771018,[-54119.00644513],[ 27131.35954407]
-8421.37229818,[ 13960.83110708],[ 80806.36285824]
 78055.53209789,[ 52682.04702341],[ 41444.44191722]
-30851.12612548,[-75737.43688997],[-84995.345812]
-20240.21958005,[-47935.13768954],[-34038.21658878]
-5970.99940338,[-99756.02390424],[ 26571.20096807]
-13203.57033327,[-52148.95892205],[ 68930.54995402]
-21646.54703776,[-30148.39533622],[ 93140.63893126]
 44525.47546543,[ 14347.48921048],[-73368.05454516]
 97329.52089043,[-8187.58443404],[-95923.51190254]
 96235.04750827,[ 49218.2113143],[ 57586.17800167]
 48269.48342337,[ 4489.53637011],[-19884.41791221]
-23171.974703,[ 14564.15523872],[-71980.02158581]
-38940.93343603,[-11409.51297819],[ 71932.44690611]
-27262.19461343,[ 60710.68416005],[-67690.596217]
-89300.68634857,[ 2965.90252167],[-14510.01934857]
-36196.40740645,[ 37153.55244094],[ 15069.28461665]
 97929.35148575,[ 15901.33600552],[-62841.39649837]
-52952.28095607,[ 45259.95048298],[-29609.99376353]
-24021.55432206,[-56613.85878374],[ 65538.65120036]
 89783.41878827,[-57891.67935179],[ 52741.63059839]
 92444.85804241,[ 4136.9478174],[ 52504.77182458]
-89150.7245143,[-5195.61480308],[ 3788.95451185]
 8124.19005724,[ 46557.72135193],[ 59462.16830789]
-81947.05219998,[ 74786.59971561],[ 87230.83745897]
 77254.96686469,[-92291.29386465],[-9110.48152394]
 29389.64507409,[ 54429.81300293],[ 84103.7771735]
 383.79106074,[-68717.2411476],[-18911.85294649]
-65171.3046122,[-96123.29401609],[-77530.13646019]
 28721.33529192,[-86299.72210495],[ 23485.22436226]
 85749.34550877,[-47915.02666566],[-66607.38943638]
-55540.02605835,[ 27777.705129],[ 8613.13015849]
 71673.8132188,[-91457.86348046],[-69203.35342497]
-21314.82604354,[ 77658.91227219],[ 47668.62934259]
 68469.32261899,[-37875.04068869],[ 71159.72596695]
 27172.05335337,[ 34882.27390276],[ 98470.31122937]
-74031.96768287,[ 19185.39345273],[ 58496.23974933]
 77151.75905373,[ 59995.39762518],[ 30310.28983541]
 74078.9371028,[ 82450.76473513],[ 7474.60953736]
 9707.40082033,[-21276.74215171],[ 77232.32083438]
-95864.13372458,[-55489.68262507],[-68569.8714705]
-22134.93811107,[-9892.80272009],[ 14244.00612448]
 56048.6852412,[ 8547.63356834],[ 9480.27586637]
 3613.02948876,[ 70969.45184671],[-256.96126808]
 6878.75481953,[-61943.35702971],[-17143.83052705]
 61088.97167997,[ 96113.98524453],[ 8610.29081464]
-30158.15316087,[-4221.97798153],[-62386.57129956]
 13160.68014884,[-7490.20084229],[-36719.07308248]
-34476.54125582,[-11730.64458318],[-41388.00769096]
 23357.18564276,[-85349.75348786],[ 20126.51142213]
-11674.99363838,[ 88080.6219228],[ 12082.13695105]
-5354.5467408,[ 40216.47615091],[-25525.8715855]
 24052.39156277,[ 77824.21727155],[ 97688.98617852]
-60062.76581022,[ 99086.4108576],[ 55032.90848534]
-41433.36353169,[-17267.52189707],[-10995.47555936]
 81564.00967447,[ 33405.47422011],[-37396.1345991]
-74770.82727559,[-29009.04311713],[-26648.51477854]
 54464.83652275,[ 5011.09067318],[ 18360.78625787]
-92932.83205274,[ 57399.41260508],[ 60708.22916577]
 84268.42517996,[ 86290.49814655],[ 76631.00986691]
 18783.85772966,[-8651.43318515],[-45380.20379913]
-74797.28262396,[-99070.9104738],[ 30135.46306157]
-27631.29343177,[ 87536.13222288],[ 16818.65583335]
 71775.73143155,[-83222.85677546],[ 1921.68137226]
-96809.27301139,[-38315.35594691],[ 81785.2205974]
-18539.12410481,[-22830.19650909],[ 91308.42148411]
-34383.4138766,[-48277.05271347],[ 2798.89129888]
 89040.07528221,[-59385.26941231],[ 58845.47274187]
-78745.71606268,[ 42800.23757646],[-78272.50205919]
 99546.34520519,[ 86120.73618669],[ 52640.31337122]
-47699.16815411,[ 10352.78904978],[-18428.28609491]
-90470.4726397,[ 16386.69624785],[-55341.04609509]
-10865.19726174,[-8409.48767078],[-86446.25579714]
 34202.12030966,[ 65998.34509127],[-35550.87541716]
-52498.26440622,[-91613.8879767],[-51099.28604312]
 46516.4910157,[ 25627.3810822],[ 11023.26303619]
-30344.00769244,[-6699.02919324],[-21431.50175637]
 80112.48035218,[ 9142.61378661],[ 32298.5853286]
-25501.82481392,[-42699.69359749],[-9363.67981693]
-77211.88162193,[-24267.38085093],[-86878.73584887]
-81485.9118449,[-18194.04379531],[ 96632.45627569]
-14420.66589528,[ 11642.27294572],[-12445.10661223]
-26576.58801997,[-30270.65539061],[-49979.38565372]
 97829.63263183,[-22874.8255025],[ 60190.07830425]
 59924.36248002,[ 45920.29900479],[ 9236.69510214]
-79591.12858373,[ 24156.49155686],[-34414.29518889]
 5274.8000054,[-77127.01095908],[ 75348.72019063]
-87909.09113101,[-99225.91976368],[-65012.91181961]
 37911.37643755,[ 14061.01370821],[ 85439.57521253]
-18832.69091042,[ 92046.52518281],[-30203.93786587]
 55537.40240027,[-60421.63926514],[ 18476.92120377]
 53313.90374611,[-8481.77391698],[-92366.01477034]
-34546.49988233,[-55163.83345425],[-4352.22301789]
 39661.80631691,[ 22825.31447214],[-41222.55293594]
-78921.48678717,[-25055.17097435],[ 61539.63769129]
 62814.51781429,[-56144.81684784],[ 55615.91762373]
 1551.07356405,[ 7793.30721294],[ 80571.91098669]
 83711.08369514,[ 49272.70564398],[-28435.31503404]
-43338.63815392,[-83369.60601594],[ 46596.83865827]
-85861.1993996,[-89448.85250028],[ 46278.59967249]
-48836.26064323,[ 56113.63843597],[-36060.06007957]
-35081.89003566,[ 19329.42205828],[ 13392.26589211]
 58435.71591371,[-69299.21052226],[ 79699.98768851]
-15588.3358726,[ 85744.30020951],[ 32002.01444289]
-95710.73032403,[ 68060.32493245],[-62395.08286005]
 79210.80368103,[-85446.08348614],[ 55760.71371673]
 22021.77741723,[ 90832.69401289],[-4192.84893698]
-52762.34143706,[ 12501.24312392],[ 56898.72258763]
 74014.62574465,[-92999.95824928],[-62271.53084776]
 11543.536578,[ 97582.87571151],[-43826.82917511]
-25451.48857184,[-18214.96526505],[-89732.19042096]
-694.69719461,[ 69716.92734824],[-40872.33653088]
-44197.85685934,[-17577.18065991],[ 94358.27333754]
-53431.97950504,[-15253.08103489],[ 24201.22924656]
 90947.57509636,[-41794.90207134],[-87796.03384787]
 66816.34670235,[-44110.17433543],[-34142.30743853]
-14157.50653377,[ 87272.00120692],[ 81302.95767677]
 65599.39596634,[-12366.77514962],[ 22443.50021215]
-42921.39285782,[ 25647.74907208],[-70888.39991682]
-82477.25109459,[ 70703.25509694],[-46534.99281871]
 78903.0378787,[ 34376.8608517],[-99587.74204604]
-26377.33865606,[-23678.10082433],[ 17942.98723337]
-34928.2017584,[-79230.89246842],[ 94158.08677421]
-42444.98407989,[-83802.06428933],[-19168.23079617]
 69804.96586931,[-58844.23849225],[ 3163.91092258]
-23750.27851803,[-5260.4142559],[ 51310.01986749]
-63017.72708411,[-97015.79710762],[ 45157.11512605]
-34630.33770079,[ 54579.65858692],[-75524.19836492]
-92864.65958189,[ 96589.31039205],[-95726.08463301]
-21738.63447637,[-66232.10767413],[ 25908.82343209]
-12747.80448493,[-48799.5412015],[ 54002.54111009]
 22431.25468291,[ 24154.89770748],[ 35854.90182185]
-15685.3285835,[ 5703.23430776],[-92470.08388191]
-59296.7227257,[ 81517.56627497],[ 7134.34225777]
 7142.52486182,[ 93382.62168958],[-66030.41128746]
 15435.16370958,[ 226.48500595],[ 34067.04617892]
-20498.23793202,[-42478.81166587],[-80079.36043722]
 64242.5909539,[ 5646.75935331],[-57230.88297276]
-74383.26800066,[ 78373.17919317],[-28555.59028786]
 121.16888122,[ 13178.69441483],[ 23381.5261817]
 77282.63126942,[-70631.0833228],[ 2319.43589455]
 11242.8980069,[ 50190.41489004],[ 46124.0346753]
 97574.92562241,[-17306.49107312],[ 24878.87039182]
-32515.93809915,[ 67010.76410618],[-38442.96827279]
-96594.3140523,[ 99948.84912188],[-20794.30726376]
-8558.53971249,[-67959.32730281],[-37294.41940126]
-44051.68688368,[ 84484.60351797],[ 36046.33191339]
-41684.33799113,[-97323.39195213],[ 16587.69821053]
 50224.72957428,[ 50815.90752557],[-14323.96942375]
 79102.778926,[-74112.87167174],[ 39177.70606516]
-70258.54281387,[ 52420.09858162],[ 78310.77329882]
 92642.04527191,[ 95811.5974157],[ 63494.77034378]
-46853.14842679,[ 8702.70551083],[ 50108.85041302]
 86460.32186295,[-56885.51266141],[ 4552.29014454]
 49255.0955388,[-57845.99003704],[-21954.21721259]
-28449.6532501,[ 71425.04617615],[-78305.91990896]
-25752.97534261,[ 45600.92896781],[-64499.72418651]
-58453.90821071,[-69308.98491478],[ 93425.46472913]
-94647.73591345,[ 69583.29723051],[ 55256.57436603]
-70439.9941217,[-78546.8576065],[ 46161.69147769]
-42095.41174139,[ 14227.12288135],[ 75047.80063897]
-80612.79593571,[-8798.64983515],[-59693.29613855]
-71740.79192651,[ 90658.69433747],[-59567.84982611]
-57533.59867046,[-88843.01991985],[ 93034.57532469]
-1170.26852856,[ 80934.42447867],[ 12867.96836863]
-83745.81444626,[ 92658.50977897],[ 25333.96945458]
-97226.95067612,[ 63660.50427119],[ 46980.29182504]
-45288.29145488,[-46417.01676589],[-24344.7775944]
-12497.86989705,[-17652.18999432],[-35921.60204837]
-98718.7967628,[ 46321.39316706],[ 80115.20289148]
-34958.82992811,[ 29805.58269592],[ 15550.72369855]
-5581.52127737,[ 59752.42440612],[-85082.93184816]
 1959.245672,[-72058.30603463],[ 79167.81013275]
 92477.10263143,[ 7615.10319777],[-43755.37071798]
-17974.92719385,[-73712.2711271],[ 69065.48704333]
-30846.66375615,[-40908.15627331],[-14049.44400989]
 26043.787396,[ 11734.69662703],[ 95048.19394504]
 94758.64680254,[ 20383.47016434],[-84998.43849467]
